Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
177273.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Winter 2011-12,2011-12-01,10.4
177189.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Winter 2009-10,2009-12-01,10.7
547394.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Winter 2016-17,2016-12-01,8.5
177182.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,Winter 2009-10,2009-12-01,10.2
170239.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),Annual Average 2010,2009-12-01,11.4
168646.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),Winter 2012-13,2012-12-01,12.5
547425.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,9.9
547427.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Winter 2016-17,2016-12-01,8.3
669779.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2020,2020-06-01,7.4
549831.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2016-17,2016-12-01,32.9
643388.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Summer 2019,2019-06-01,24.9
740952.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Annual Average 2021,2021-01-01,18.2
336591.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Winter 2014-15,2014-12-01,24.0
175356.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2010-11,2010-12-01,39.7
176700.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Annual Average ,2012-12-01,33.4
549818.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Annual Average 2017,2017-01-01,22.6
602760.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2018,2018-06-01,16.9
549763.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Summer 2017,2017-06-01,14.4
667065.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Summer 2020,2020-06-01,13.0
336503.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Summer ,2015-06-01,17.9
175439.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Winter 2012-13,2012-12-01,31.8
740955.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Annual Average 2021,2021-01-01,18.3
175335.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,Winter 2010-11,2010-12-01,27.5
175353.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Winter 2010-11,2010-12-01,32.9
175899.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Summer 2009,2009-06-01,26.4
176681.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Annual Average ,2012-12-01,22.7
336504.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Winter 2014-15,2014-12-01,25.6
667239.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Summer 2020,2020-06-01,11.0
549856.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Summer 2017,2017-06-01,13.8
175295.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Winter 2009-10,2009-12-01,27.0
175323.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,Winter 2009-10,2009-12-01,26.4
549774.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Winter 2016-17,2016-12-01,27.7
549793.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Summer 2017,2017-06-01,14.1
131509.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2009-2011,2009-01-01,20.5
130887.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,105.0,Crotona -Tremont,2005-2007,2005-01-01,33.7
130905.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,2005-2007,2005-01-01,11.1
130894.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,205.0,Sunset Park,2005-2007,2005-01-01,17.2
130885.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2005-2007,2005-01-01,28.1
628555.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305.0,Upper East Side,-2017,2015-01-01,6.7
670957.0,386.0,Ozone (O3),Mean,ppb,UHF42,305.0,Upper East Side,Summer 2020,2020-06-01,29.3
670949.0,386.0,Ozone (O3),Mean,ppb,UHF42,403.0,Flushing - Clearview,Summer 2020,2020-06-01,31.6
212553.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205.0,Sunset Park,Annual Average 2014,2013-12-01,20.2
602709.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,Summer 2018,2018-06-01,13.3
549766.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,Summer 2017,2017-06-01,14.9
549768.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,Winter 2016-17,2016-12-01,26.3
122000.0,386.0,Ozone (O3),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,2-Year Summer Average 2009-2010,2009-06-01,27.5
605232.0,386.0,Ozone (O3),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,Summer 2018,2018-06-01,30.6
122018.0,386.0,Ozone (O3),Mean,ppb,UHF42,303.0,East Harlem,2-Year Summer Average 2009-2010,2009-06-01,25.7
131239.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303.0,East Harlem,2005-2007,2005-01-01,202.7
518938.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2012-2014,2012-01-02,77.6
628487.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,-2017,2015-01-01,64.1
176695.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Annual Average ,2012-12-01,22.8
549816.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Winter 2016-17,2016-12-01,26.9
667167.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301.0,Washington Heights,Summer 2020,2020-06-01,14.0
667287.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2020,2020-06-01,9.8
549876.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Winter 2016-17,2016-12-01,21.5
549874.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2017,2017-06-01,13.3
549334.0,386.0,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2017,2017-06-01,29.0
549365.0,386.0,Ozone (O3),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2017,2017-06-01,27.0
605268.0,386.0,Ozone (O3),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2018,2018-06-01,28.5
670941.0,386.0,Ozone (O3),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2020,2020-06-01,27.0
827589.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201.0,Greenpoint,2017-2019,2017-01-01,4.0
827600.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,301.0,Washington Heights,2017-2019,2017-01-01,6.0
130883.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2005-2007,2005-01-01,28.5
518810.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,301.0,Washington Heights,2012-2014,2012-01-02,10.5
121998.0,386.0,Ozone (O3),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,2-Year Summer Average 2009-2010,2009-06-01,28.4
549327.0,386.0,Ozone (O3),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Summer 2017,2017-06-01,27.5
122005.0,386.0,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,2-Year Summer Average 2009-2010,2009-06-01,27.1
549760.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Summer 2017,2017-06-01,13.0
212549.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201.0,Greenpoint,Annual Average 2014,2013-12-01,22.4
212542.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Annual Average 2014,2013-12-01,17.1
670972.0,386.0,Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2020,2020-06-01,29.7
670951.0,386.0,Ozone (O3),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Summer 2020,2020-06-01,31.0
628485.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,-2017,2015-01-01,25.8
518964.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2012-2014,2012-01-02,25.1
518954.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,2012-2014,2012-01-02,40.4
628503.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,-2017,2015-01-01,32.9
131391.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2009-2011,2009-01-01,28.1
131363.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2009-2011,2009-01-01,25.4
167591.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2010,2009-12-01,19.7
166008.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2012-13,2012-12-01,25.0
175884.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Summer 2009,2009-06-01,26.5
179285.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Winter 2011-12,2011-12-01,30.2
212554.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Annual Average 2014,2013-12-01,20.4
667131.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Summer 2020,2020-06-01,10.7
628530.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,3.0,Manhattan,-2017,2015-01-01,9.6
628559.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,-2017,2015-01-01,10.7
131519.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,206.0,Borough Park,2009-2011,2009-01-01,11.8
131512.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2009-2011,2009-01-01,27.6
131552.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,3.0,Manhattan,2009-2011,2009-01-01,12.6
827594.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,206.0,Borough Park,2017-2019,2017-01-01,6.0
827598.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2017-2019,2017-01-01,10.0
518819.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310.0,Lower Manhattan,2012-2014,2012-01-02,6.1
628560.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310.0,Lower Manhattan,-2017,2015-01-01,6.6
130928.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,3.0,Manhattan,2005-2007,2005-01-01,18.3
605256.0,386.0,Ozone (O3),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Summer 2018,2018-06-01,26.8
122035.0,386.0,Ozone (O3),Mean,ppb,UHF42,410.0,Rockaways,2-Year Summer Average 2009-2010,2009-06-01,30.5
602739.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Summer 2018,2018-06-01,12.6
212569.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Annual Average 2014,2013-12-01,28.9
179275.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Winter 2009-10,2009-12-01,32.2
602694.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,3.0,Manhattan,Summer 2018,2018-06-01,19.7
549363.0,386.0,Ozone (O3),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2017,2017-06-01,31.7
605266.0,386.0,Ozone (O3),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2018,2018-06-01,31.8
827400.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,2017-2019,2017-01-01,18.0
628511.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,-2017,2015-01-01,31.6
518962.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2012-2014,2012-01-02,36.2
518941.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2012-2014,2012-01-02,117.4
628490.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,-2017,2015-01-01,98.1
827412.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2017-2019,2017-01-01,8.0
827422.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2017-2019,2017-01-01,78.0
549817.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2017,2017-06-01,18.9
670971.0,386.0,Ozone (O3),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Summer 2020,2020-06-01,28.8
122006.0,386.0,Ozone (O3),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,2-Year Summer Average 2009-2010,2009-06-01,26.1
130902.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2005-2007,2005-01-01,30.6
130891.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2005-2007,2005-01-01,20.7
827583.0,650.0,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102.0,Northeast Bronx,2017-2019,2017-01-01,10.0
121999.0,386.0,Ozone (O3),Mean,ppb,UHF42,102.0,Northeast Bronx,2-Year Summer Average 2009-2010,2009-06-01,28.6
549328.0,386.0,Ozone (O3),Mean,ppb,UHF42,102.0,Northeast Bronx,Summer 2017,2017-06-01,29.0
670978.0,386.0,Ozone (O3),Mean,ppb,UHF42,102.0,Northeast Bronx,Summer 2020,2020-06-01,30.9
605231.0,386.0,Ozone (O3),Mean,ppb,UHF42,102.0,Northeast Bronx,Summer 2018,2018-06-01,31.2
549335.0,386.0,Ozone (O3),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Summer 2017,2017-06-01,27.9
605238.0,386.0,Ozone (O3),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Summer 2018,2018-06-01,28.5
549786.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Winter 2016-17,2016-12-01,26.3
602727.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Summer 2018,2018-06-01,16.4
212543.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Annual Average 2014,2013-12-01,19.0
549765.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Winter 2016-17,2016-12-01,26.4
518959.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2012-2014,2012-01-02,28.5
628504.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,-2017,2015-01-01,95.1
151583.0,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2009-2011,2009-01-01,6.6
151594.0,661.0,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2009-2011,2009-01-01,10.3
643562.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,105.0,Midtown (CD5),Summer 2019,2019-06-01,27.2
667544.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,105.0,Midtown (CD5),Winter 2019-20,2019-12-01,36.2
165991.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Winter 2012-13,2012-12-01,28.4
167584.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Annual Average 2010,2009-12-01,26.5
667754.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),Winter 2019-20,2019-12-01,26.9
336806.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Summer ,2015-06-01,13.4
177288.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Winter 2011-12,2011-12-01,12.4
547437.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Summer 2017,2017-06-01,11.3
669767.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Summer 2020,2020-06-01,8.7
605763.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Summer 2018,2018-06-01,8.0
605688.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Summer 2018,2018-06-01,8.9
131414.0,648.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104.0,Pelham - Throgs Neck,2009-2011,2009-01-01,121.9
547743.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Summer 2017,2017-06-01,8.9
547745.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2016-17,2016-12-01,8.0
168483.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2009-10,2009-12-01,10.7
168601.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2011-12,2011-12-01,10.2
605673.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,Summer 2018,2018-06-01,8.4
547367.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2016-17,2016-12-01,7.1
179512.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2011-12,2011-12-01,8.4
605661.0,365.0,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Summer 2018,2018-06-01,7.5
412577.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Winter -16,2015-12-01,23.7
221941.0,386.0,Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2011,2011-06-01,33.6
412061.0,386.0,Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2016,2016-06-01,34.3
221838.0,386.0,Ozone (O3),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2010,2010-06-01,32.7
643521.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2018-19,2018-12-01,18.0
667459.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average 2020,2020-01-01,13.0
172672.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average 2011,2010-12-01,19.3
336691.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average ,2015-01-01,17.2
172077.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2009,2009-06-01,22.3
172655.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average 2011,2010-12-01,23.9
172587.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average 2009,2008-12-01,25.3
211662.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Summer 2014,2014-06-01,15.2
336640.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average ,2015-01-01,19.7
171720.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2012-13,2012-12-01,20.5
336692.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Summer ,2015-06-01,12.0
412436.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Winter -16,2015-12-01,22.0
179437.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Annual Average 2012,2011-12-01,14.5
825799.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Summer 2022,2022-06-01,7.8
825787.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,Summer 2022,2022-06-01,12.0
211364.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter -14,2013-12-01,21.8
643369.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Annual Average 2019,2019-01-01,19.7
825798.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Annual Average 2022,2022-01-01,11.2
825767.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2021-22,2021-12-01,21.3
412459.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Annual Average 2016,2015-12-31,18.3
179362.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Summer 2012,2012-06-01,10.6
740891.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Summer 2021,2021-06-01,7.7
827407.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303.0,East Harlem,2017-2019,2017-01-01,90.0
131221.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2005-2007,2005-01-01,108.2
131383.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303.0,East Harlem,2009-2011,2009-01-01,147.1
131365.0,657.0,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2009-2011,2009-01-01,68.7
605241.0,386.0,Ozone (O3),Mean,ppb,UHF42,205.0,Sunset Park,Summer 2018,2018-06-01,29.5
670968.0,386.0,Ozone (O3),Mean,ppb,UHF42,205.0,Sunset Park,Summer 2020,2020-06-01,28.9
122028.0,386.0,Ozone (O3),Mean,ppb,UHF42,403.0,Flushing - Clearview,2-Year Summer Average 2009-2010,2009-06-01,28.6
122030.0,386.0,Ozone (O3),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,2-Year Summer Average 2009-2010,2009-06-01,27.9
643643.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2019,2019-06-01,15.1
165994.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Winter 2012-13,2012-12-01,23.1
167587.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2010,2009-12-01,20.2
336863.0,375.0,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer ,2015-06-01,15.2
605239.0,386.0,Ozone (O3),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Summer 2018,2018-06-01,30.2
